"","Codigo","Companhia","Ano","Management.Council","Statutory.Directors","Fiscal.Council"
"3126",599,"GERDAU S.A.","2016",0,0,0
"3127",599,"GERDAU S.A.","2015",0,0,0
"3128",599,"GERDAU S.A.","2014",0,26.53,0
"3129",599,"GERDAU S.A.","2013",7.99,23.28,0
"3130",599,"GERDAU S.A.","2012",0,18.13,0
"3131",599,"GERDAU S.A.","2011",0,15.21,0
"3132",599,"GERDAU S.A.","2010",0,0,0
"3133",600,"CIA SIDERURGICA NACIONAL","2017",0,39.12,0
"3134",600,"CIA SIDERURGICA NACIONAL","2016",0,30.61,0
"3135",600,"CIA SIDERURGICA NACIONAL","2015",0,20.11,0
"3136",600,"CIA SIDERURGICA NACIONAL","2014",0,19.24,0
"3137",600,"CIA SIDERURGICA NACIONAL","2013",0,34.26,0
"3138",600,"CIA SIDERURGICA NACIONAL","2012",0,30.96,0
"3139",600,"CIA SIDERURGICA NACIONAL","2011",0,28.57,0
"3140",600,"CIA SIDERURGICA NACIONAL","2010",0,32.11,0
"3141",601,"SOUZA CRUZ SA","2014",0,0,0
"3142",601,"SOUZA CRUZ SA","2013",0,34.83,0
"3143",601,"SOUZA CRUZ SA","2012",0,33.4,0
"3144",601,"SOUZA CRUZ SA","2011",0,49.36,0
"3145",601,"SOUZA CRUZ SA","2010",0,55.58,0
"3146",602,"CIA TECIDOS SANTANENSE","2017",50,50,50
"3147",602,"CIA TECIDOS SANTANENSE","2016",45.45,41.99,0
"3148",602,"CIA TECIDOS SANTANENSE","2015",45.45,41.99,0
"3149",602,"CIA TECIDOS SANTANENSE","2014",46.83,42.97,0
"3150",602,"CIA TECIDOS SANTANENSE","2013",50,46.05,0
"3151",602,"CIA TECIDOS SANTANENSE","2012",45.45,41.77,0
"3152",602,"CIA TECIDOS SANTANENSE","2011",45.45,41.49,0
"3153",602,"CIA TECIDOS SANTANENSE","2010",50,47.9,0
"3154",603,"KARSTEN SA","2017",50.79,31.62,0
"3155",603,"KARSTEN SA","2016",0,0,0
"3156",603,"KARSTEN SA","2015",0,0,0
"3157",603,"KARSTEN SA","2014",0,0,0
"3158",603,"KARSTEN SA","2013",0,0,0
"3159",603,"KARSTEN SA","2012",0,0,0
"3160",603,"KARSTEN SA","2011",0,0,0
"3161",603,"KARSTEN SA","2010",0,0,0
"3162",604,"VALE S.A.","2017",0,0,0
"3163",604,"VALE S.A.","2016",50,50,0
"3164",604,"VALE S.A.","2015",50,50,0
"3165",604,"VALE S.A.","2014",50,50,0
"3166",604,"VALE S.A.","2013",50,50,0
"3167",604,"VALE S.A.","2012",0,0,0
"3168",604,"VALE S.A.","2011",0,0,0
"3169",604,"VALE S.A.","2010",0,0,0
"3170",605,"ELEKEIROZ S/A","2017",0,0,0
"3171",605,"ELEKEIROZ S/A","2016",0,0,0
"3172",605,"ELEKEIROZ S/A","2015",0,0,0
"3173",605,"ELEKEIROZ S/A","2014",0,0,0
"3174",605,"ELEKEIROZ S/A","2013",0,0,0
"3175",605,"ELEKEIROZ S/A","2012",0,0,0
"3176",605,"ELEKEIROZ S/A","2011",0,0,0
"3177",605,"ELEKEIROZ S/A","2010",0,0,0
"3178",607,"GRAZZIOTIN SA","2017",33.35,20.1,0
"3179",607,"GRAZZIOTIN SA","2016",0,0,0
"3180",607,"GRAZZIOTIN SA","2015",0,72.99,0
"3181",607,"GRAZZIOTIN SA","2014",0,72.99,0
"3182",607,"GRAZZIOTIN SA","2013",0,72.99,0
"3183",607,"GRAZZIOTIN SA","2012",0,0,0
"3184",607,"GRAZZIOTIN SA","2011",0,0,0
"3185",607,"GRAZZIOTIN SA","2010",0,0,0
"3186",608,"CONFAB INDUSTRIAL SA","2010",0,0,0
"3187",609,"GUARARAPES CONFECÇÕES SA","2017",0,0,0
"3188",609,"GUARARAPES CONFECÇÕES SA","2016",0,0,0
"3189",609,"GUARARAPES CONFECÇÕES SA","2015",0,0,0
"3190",609,"GUARARAPES CONFECÇÕES SA","2014",0,0,0
"3191",609,"GUARARAPES CONFECÇÕES SA","2013",0,0,0
"3192",609,"GUARARAPES CONFECÇÕES SA","2012",0,0,0
"3193",609,"GUARARAPES CONFECÇÕES SA","2011",0,0,0
"3194",609,"GUARARAPES CONFECÇÕES SA","2010",0,0,0
"3195",610,"CONSERVAS ODERICH SA","2017",0,0,0
"3196",610,"CONSERVAS ODERICH SA","2016",0,0,0
"3197",610,"CONSERVAS ODERICH SA","2015",0,0,0
"3198",610,"CONSERVAS ODERICH SA","2014",0,0,0
"3199",610,"CONSERVAS ODERICH SA","2013",0,0,0
"3200",610,"CONSERVAS ODERICH SA","2012",0,0,0
"3201",610,"CONSERVAS ODERICH SA","2011",0,0,0
"3202",610,"CONSERVAS ODERICH SA","2010",0,40.45,0
"3203",611,"CONSORCIO ALFA DE ADMINISTRAÇÃO SA","2017",0,54.53,0
"3204",611,"CONSORCIO ALFA DE ADMINISTRAÇÃO SA","2016",0,50.19,0
"3205",611,"CONSORCIO ALFA DE ADMINISTRAÇÃO SA","2015",0,50.53,0
"3206",611,"CONSORCIO ALFA DE ADMINISTRAÇÃO SA","2014",0,53.29,0
"3207",611,"CONSORCIO ALFA DE ADMINISTRAÇÃO SA","2013",0,51.32,0
"3208",611,"CONSORCIO ALFA DE ADMINISTRAÇÃO SA","2012",0,48.14,0
"3209",611,"CONSORCIO ALFA DE ADMINISTRAÇÃO SA","2011",0,53.3,0
"3210",611,"CONSORCIO ALFA DE ADMINISTRAÇÃO SA","2010",0,0,0
"3211",612,"CONST ADOLPHO LINDENBERG SA","2017",0,0,0
"3212",612,"CONST ADOLPHO LINDENBERG SA","2016",0,0,0
"3213",612,"CONST ADOLPHO LINDENBERG SA","2015",0,0,0
"3214",612,"CONST ADOLPHO LINDENBERG SA","2014",0,0,0
"3215",612,"CONST ADOLPHO LINDENBERG SA","2013",0,0,0
"3216",612,"CONST ADOLPHO LINDENBERG SA","2012",0,0,0
"3217",612,"CONST ADOLPHO LINDENBERG SA","2011",0,0,0
"3218",612,"CONST ADOLPHO LINDENBERG SA","2010",0,0,0
"3219",614,"CONST LIX DA CUNHA SA","2016",0,0,0
"3220",614,"CONST LIX DA CUNHA SA","2015",0,0,0
"3221",614,"CONST LIX DA CUNHA SA","2014",0,0,0
"3222",614,"CONST LIX DA CUNHA SA","2013",0,0,0
"3223",614,"CONST LIX DA CUNHA SA","2012",0,0,0
"3224",614,"CONST LIX DA CUNHA SA","2011",0,0,0
"3225",614,"CONST LIX DA CUNHA SA","2010",0,0,0
"3226",615,"MENDES JUNIOR ENGENHARIA SA","2017",0,24.49,0
"3227",615,"MENDES JUNIOR ENGENHARIA SA","2016",0,20.83,0
"3228",615,"MENDES JUNIOR ENGENHARIA SA","2015",0,26.46,0
"3229",615,"MENDES JUNIOR ENGENHARIA SA","2014",0,51.79,0
"3230",615,"MENDES JUNIOR ENGENHARIA SA","2013",46.52,33.9,0
"3231",615,"MENDES JUNIOR ENGENHARIA SA","2012",46.52,61.1,0
"3232",615,"MENDES JUNIOR ENGENHARIA SA","2011",66.5,73.34,0
"3233",615,"MENDES JUNIOR ENGENHARIA SA","2010",0,72.52,0
"3234",616,"BRASKEM S.A.","2017",0,0,0
"3235",616,"BRASKEM S.A.","2016",0,0,0
"3236",616,"BRASKEM S.A.","2015",0,0,0
"3237",616,"BRASKEM S.A.","2014",0,0,0
"3238",616,"BRASKEM S.A.","2013",0,0,0
"3239",616,"BRASKEM S.A.","2012",0,0,0
"3240",616,"BRASKEM S.A.","2011",0,0,0
"3241",616,"BRASKEM S.A.","2010",0,0,0
"3242",617,"CORREA RIBEIRO SA COM IND","2017",0,0,0
"3243",617,"CORREA RIBEIRO SA COM IND","2016",16.09,16.25,0
"3244",617,"CORREA RIBEIRO SA COM IND","2015",13.78,15.56,0
"3245",617,"CORREA RIBEIRO SA COM IND","2014",5.27,6.1,0
"3246",617,"CORREA RIBEIRO SA COM IND","2013",5.27,6.1,0
"3247",617,"CORREA RIBEIRO SA COM IND","2012",0,0,0
"3248",617,"CORREA RIBEIRO SA COM IND","2011",0,0,0
"3249",617,"CORREA RIBEIRO SA COM IND","2010",40.72,40.67,0
"3250",618,"DOHLER S.A.","2017",40.6,40.6,0
"3251",618,"DOHLER S.A.","2016",40.63,40.68,0
"3252",618,"DOHLER S.A.","2015",48.98,49.09,0
"3253",618,"DOHLER S.A.","2014",48.98,49.02,0
"3254",618,"DOHLER S.A.","2013",48.94,48.72,0
"3255",618,"DOHLER S.A.","2012",50,48.28,0
"3256",618,"DOHLER S.A.","2011",50,50,0
"3257",618,"DOHLER S.A.","2010",50.64,53.07,0
"3258",619,"RAIA DROGASIL S.A.","2017",21.91,46.23,0
"3259",619,"RAIA DROGASIL S.A.","2016",34.34,33.2,0
"3260",619,"RAIA DROGASIL S.A.","2015",34.34,33.2,0
"3261",619,"RAIA DROGASIL S.A.","2014",33.97,35.21,0
"3262",619,"RAIA DROGASIL S.A.","2013",0,1.35,0
"3263",619,"RAIA DROGASIL S.A.","2012",0,49.48,0
"3264",619,"RAIA DROGASIL S.A.","2011",0,49.48,0
"3265",619,"RAIA DROGASIL S.A.","2010",4.62,31.29,0
"3266",620,"MUNDIAL S.A - PRODUTOS DE CONSUMO","2017",8.49,14.56,0
"3267",620,"MUNDIAL S.A - PRODUTOS DE CONSUMO","2016",22.96,27.92,0
"3268",620,"MUNDIAL S.A - PRODUTOS DE CONSUMO","2015",40.57,36.83,0
"3269",620,"MUNDIAL S.A - PRODUTOS DE CONSUMO","2014",43.87,40.56,0
"3270",620,"MUNDIAL S.A - PRODUTOS DE CONSUMO","2013",47.16,52.22,0
"3271",620,"MUNDIAL S.A - PRODUTOS DE CONSUMO","2012",53.49,48.46,0
"3272",620,"MUNDIAL S.A - PRODUTOS DE CONSUMO","2011",63.48,52.25,0
"3273",620,"MUNDIAL S.A - PRODUTOS DE CONSUMO","2010",0,5.98,0
"3274",621,"ELECTRO AÇO ALTONA S/A","2017",0,0,0
"3275",621,"ELECTRO AÇO ALTONA S/A","2016",0,6.13,0
"3276",621,"ELECTRO AÇO ALTONA S/A","2015",0,6.44,0
"3277",621,"ELECTRO AÇO ALTONA S/A","2014",0,6.11,0
"3278",621,"ELECTRO AÇO ALTONA S/A","2013",0,0,0
"3279",621,"ELECTRO AÇO ALTONA S/A","2012",0,0,0
"3280",621,"ELECTRO AÇO ALTONA S/A","2011",0,0,0
"3281",621,"ELECTRO AÇO ALTONA S/A","2010",0,0,0
"3282",622,"WEG SA","2017",26.14,0,0
"3283",622,"WEG SA","2016",31.38,9.96,0
"3284",622,"WEG SA","2015",0,25.21,0
"3285",622,"WEG SA","2014",0,0,0
"3286",622,"WEG SA","2013",0,0,0
"3287",622,"WEG SA","2012",0,0,0
"3288",622,"WEG SA","2011",0,0,0
"3289",622,"WEG SA","2010",0,0,0
"3290",623,"ENERGISA MATO GROSSO DO SUL - DISTRIBUIDORA DE ENERGIA S/A","2017",0,0,0
"3291",623,"ENERGISA MATO GROSSO DO SUL - DISTRIBUIDORA DE ENERGIA S/A","2016",0,0,0
"3292",623,"ENERGISA MATO GROSSO DO SUL - DISTRIBUIDORA DE ENERGIA S/A","2015",0,0,0
"3293",623,"ENERGISA MATO GROSSO DO SUL - DISTRIBUIDORA DE ENERGIA S/A","2014",0,0,0
"3294",623,"ENERGISA MATO GROSSO DO SUL - DISTRIBUIDORA DE ENERGIA S/A","2013",0,0,0
"3295",623,"ENERGISA MATO GROSSO DO SUL - DISTRIBUIDORA DE ENERGIA S/A","2012",0,9.67,0
"3296",623,"ENERGISA MATO GROSSO DO SUL - DISTRIBUIDORA DE ENERGIA S/A","2011",0,14.29,0
"3297",623,"ENERGISA MATO GROSSO DO SUL - DISTRIBUIDORA DE ENERGIA S/A","2010",0,14.29,0
"3298",624,"ETERNIT S.A.- EM RECUPERAÇÃO JUDICIAL","2017",0,42.75,0
"3299",624,"ETERNIT S.A.- EM RECUPERAÇÃO JUDICIAL","2016",0,32.46,0
"3300",624,"ETERNIT S.A.- EM RECUPERAÇÃO JUDICIAL","2015",0,46.55,0
"3301",624,"ETERNIT S.A.- EM RECUPERAÇÃO JUDICIAL","2014",0,47,0
"3302",624,"ETERNIT S.A.- EM RECUPERAÇÃO JUDICIAL","2013",0,40.54,0
"3303",624,"ETERNIT S.A.- EM RECUPERAÇÃO JUDICIAL","2012",0,39.47,0
"3304",624,"ETERNIT S.A.- EM RECUPERAÇÃO JUDICIAL","2011",0,38.16,0
"3305",624,"ETERNIT S.A.- EM RECUPERAÇÃO JUDICIAL","2010",0,23.55,0
"3306",625,"EUCATEX SA IND E COMERCIO","2017",0,43.66,0
"3307",625,"EUCATEX SA IND E COMERCIO","2016",0,40.34,0
"3308",625,"EUCATEX SA IND E COMERCIO","2015",0,42.13,0
"3309",625,"EUCATEX SA IND E COMERCIO","2014",0,41.83,0
"3310",625,"EUCATEX SA IND E COMERCIO","2013",0,41.83,0
"3311",625,"EUCATEX SA IND E COMERCIO","2012",0,17.94,0
"3312",625,"EUCATEX SA IND E COMERCIO","2011",0,41.97,0
"3313",625,"EUCATEX SA IND E COMERCIO","2010",0,45.49,0
"3314",626,"MASSA FALIDA DA FÁBRICA DE TECIDOS CARLOS RENAUX S.A.","2010",0,47.07,0
"3315",628,"VICUNHA TEXTIL SA","2012",0,52.22,0
"3316",628,"VICUNHA TEXTIL SA","2011",0,49.73,0
"3317",628,"VICUNHA TEXTIL SA","2010",0,63.73,0
"3318",629,"FIBAM CIA INDUSTRIAL - EM RECUPERAÇÃO JUDICIAL","2017",0,54.15,0
"3319",629,"FIBAM CIA INDUSTRIAL - EM RECUPERAÇÃO JUDICIAL","2013",0,57.35,0
"3320",629,"FIBAM CIA INDUSTRIAL - EM RECUPERAÇÃO JUDICIAL","2012",0,28.84,0
"3321",629,"FIBAM CIA INDUSTRIAL - EM RECUPERAÇÃO JUDICIAL","2011",0,35.24,0
"3322",629,"FIBAM CIA INDUSTRIAL - EM RECUPERAÇÃO JUDICIAL","2010",0,44.71,0
"3323",631,"FINANSINOS S/A-CRÉDITO, FINAN. E INVEST.","2017",0,34.64,0
"3324",631,"FINANSINOS S/A-CRÉDITO, FINAN. E INVEST.","2016",0,49.45,0
"3325",631,"FINANSINOS S/A-CRÉDITO, FINAN. E INVEST.","2015",0,61.43,0
"3326",631,"FINANSINOS S/A-CRÉDITO, FINAN. E INVEST.","2014",0,67.5,0
"3327",631,"FINANSINOS S/A-CRÉDITO, FINAN. E INVEST.","2013",0,55.3,0
"3328",631,"FINANSINOS S/A-CRÉDITO, FINAN. E INVEST.","2012",0,0,0
"3329",631,"FINANSINOS S/A-CRÉDITO, FINAN. E INVEST.","2011",0,0,0
"3330",631,"FINANSINOS S/A-CRÉDITO, FINAN. E INVEST.","2010",0,0,0
"3331",632,"FORJAS TAURUS SA","2017",0,0,0
"3332",632,"FORJAS TAURUS SA","2016",0,0,0
"3333",632,"FORJAS TAURUS SA","2015",0,0,0
"3334",632,"FORJAS TAURUS SA","2014",0,0,0
"3335",632,"FORJAS TAURUS SA","2013",0,0,0
"3336",632,"FORJAS TAURUS SA","2012",0,0,0
"3337",632,"FORJAS TAURUS SA","2011",0,29.41,0
"3338",632,"FORJAS TAURUS SA","2010",0,0,0
"3339",633,"FRAS-LE SA","2017",0,0,0
"3340",633,"FRAS-LE SA","2016",0,0,0
"3341",633,"FRAS-LE SA","2015",0,0,0
"3342",633,"FRAS-LE SA","2014",0,0,0
"3343",633,"FRAS-LE SA","2013",0,0,0
"3344",633,"FRAS-LE SA","2012",0,0,0
"3345",634,"TUPY SA","2017",2.73,9.63,0
"3346",634,"TUPY SA","2016",0,0,0
"3347",634,"TUPY SA","2015",0,0,0
"3348",634,"TUPY SA","2014",0,0,0
"3349",634,"TUPY SA","2013",0,0,0
"3350",634,"TUPY SA","2012",23.68,30.05,0
"3351",634,"TUPY SA","2011",0,0,0
"3352",634,"TUPY SA","2010",0,0,0
"3353",636,"VIA VAREJO S.A.","2017",0,0,0
"3354",636,"VIA VAREJO S.A.","2016",0,0,0
"3355",636,"VIA VAREJO S.A.","2015",0,0,0
"3356",636,"VIA VAREJO S.A.","2014",0,0,0
"3357",636,"VIA VAREJO S.A.","2013",0,0,0
"3358",636,"VIA VAREJO S.A.","2012",0,0,0
"3359",636,"VIA VAREJO S.A.","2011",0,0,0
"3360",636,"VIA VAREJO S.A.","2010",0,0,0
"3361",638,"HOTEIS OTHON SA","2017",0,0,0
"3362",638,"HOTEIS OTHON SA","2016",0,0,0
"3363",638,"HOTEIS OTHON SA","2015",0,0,0
"3364",638,"HOTEIS OTHON SA","2014",41.97,37.43,0
"3365",638,"HOTEIS OTHON SA","2013",36.95,15.29,0
"3366",638,"HOTEIS OTHON SA","2012",36.43,39.44,0
"3367",638,"HOTEIS OTHON SA","2011",0,0,0
"3368",638,"HOTEIS OTHON SA","2010",0,0,0
"3369",640,"BAHEMA SA","2017",0,0,0
"3370",640,"BAHEMA SA","2016",0,0,0
"3371",640,"BAHEMA SA","2015",0,0,0
"3372",640,"BAHEMA SA","2014",0,33.22,0
"3373",640,"BAHEMA SA","2013",0,4.83,0
"3374",640,"BAHEMA SA","2012",0,0,0
"3375",640,"BAHEMA SA","2011",0,0,0
"3376",640,"BAHEMA SA","2010",0,0,0
"3377",641,"INDÚSTRIAS ROMI S.A.","2017",0,0,0
"3378",641,"INDÚSTRIAS ROMI S.A.","2016",0,73.8,0
"3379",641,"INDÚSTRIAS ROMI S.A.","2015",0,71.5,0
"3380",641,"INDÚSTRIAS ROMI S.A.","2014",0,0,0
"3381",641,"INDÚSTRIAS ROMI S.A.","2013",0,27.21,0
"3382",641,"INDÚSTRIAS ROMI S.A.","2012",0,40.27,0
"3383",641,"INDÚSTRIAS ROMI S.A.","2011",0,40.78,0
"3384",641,"INDÚSTRIAS ROMI S.A.","2010",0,46.42,0
"3385",642,"TÊXTIL RENAUXVIEW S/A","2017",0,40.35,0
"3386",642,"TÊXTIL RENAUXVIEW S/A","2016",0,40.35,0
"3387",642,"TÊXTIL RENAUXVIEW S/A","2015",0,31.55,0
"3388",642,"TÊXTIL RENAUXVIEW S/A","2014",0,0,0
"3389",642,"TÊXTIL RENAUXVIEW S/A","2013",0,29.47,0
"3390",642,"TÊXTIL RENAUXVIEW S/A","2012",0,43.9,0
"3391",642,"TÊXTIL RENAUXVIEW S/A","2011",0,28.89,0
"3392",642,"TÊXTIL RENAUXVIEW S/A","2010",0,30.06,0
"3393",643,"INEPAR SA IND E CONSTRUÇÕES - EM RECUPERAÇÃO JUDICIAL","2013",0,44.31,0
"3394",643,"INEPAR SA IND E CONSTRUÇÕES - EM RECUPERAÇÃO JUDICIAL","2012",0,36.54,0
"3395",643,"INEPAR SA IND E CONSTRUÇÕES - EM RECUPERAÇÃO JUDICIAL","2011",0,43.52,0
"3396",643,"INEPAR SA IND E CONSTRUÇÕES - EM RECUPERAÇÃO JUDICIAL","2010",0,25.3,0
"3397",644,"ITAÚSA - INVESTIMENTOS ITAÚ S.A.","2017",0,25.49,0
"3398",644,"ITAÚSA - INVESTIMENTOS ITAÚ S.A.","2016",0,29.15,0
"3399",644,"ITAÚSA - INVESTIMENTOS ITAÚ S.A.","2015",0,32.9,0
"3400",644,"ITAÚSA - INVESTIMENTOS ITAÚ S.A.","2014",0,33.95,0
"3401",644,"ITAÚSA - INVESTIMENTOS ITAÚ S.A.","2013",0,37.43,0
"3402",644,"ITAÚSA - INVESTIMENTOS ITAÚ S.A.","2012",0,43.77,0
"3403",644,"ITAÚSA - INVESTIMENTOS ITAÚ S.A.","2011",0,33.55,0
"3404",644,"ITAÚSA - INVESTIMENTOS ITAÚ S.A.","2010",0,45.12,0
"3405",645,"JOAO FORTES ENGENHARIA SA","2017",0,0,0
"3406",645,"JOAO FORTES ENGENHARIA SA","2016",0,0,0
"3407",645,"JOAO FORTES ENGENHARIA SA","2015",0,0,0
"3408",645,"JOAO FORTES ENGENHARIA SA","2014",0,0,0
"3409",645,"JOAO FORTES ENGENHARIA SA","2013",0,0,0
"3410",645,"JOAO FORTES ENGENHARIA SA","2012",0,0,0
"3411",645,"JOAO FORTES ENGENHARIA SA","2011",0,0,0
"3412",645,"JOAO FORTES ENGENHARIA SA","2010",0,0,0
"3413",646,"KEPLER WEBER SA","2017",0,33.4,0
"3414",646,"KEPLER WEBER SA","2016",0,24.85,0
"3415",646,"KEPLER WEBER SA","2015",0,26.64,0
"3416",646,"KEPLER WEBER SA","2014",0,22.3,0
"3417",646,"KEPLER WEBER SA","2013",0,25.94,0
"3418",646,"KEPLER WEBER SA","2012",0,29.06,0
"3419",646,"KEPLER WEBER SA","2011",0,27.45,0
"3420",646,"KEPLER WEBER SA","2010",0,23.74,0
"3421",0,"LARK SA MAQ E EQUIPAMENTOS(Massa Falida Administrada Judicialmente p/Soc.Advogados Mandel Advocacia)","2011",0,0,0
"3422",0,"LARK SA MAQ E EQUIPAMENTOS(Massa Falida Administrada Judicialmente p/Soc.Advogados Mandel Advocacia)","2010",8.24,7.18,0
"3423",648,"LIGHT SERVIÇOS DE ELETRICIDADE SA","2017",3.54,3.35,0
"3424",648,"LIGHT SERVIÇOS DE ELETRICIDADE SA","2016",9.3,8.42,0
"3425",648,"LIGHT SERVIÇOS DE ELETRICIDADE SA","2015",9.07,8.07,0
"3426",648,"LIGHT SERVIÇOS DE ELETRICIDADE SA","2014",6.67,5.7,0
"3427",648,"LIGHT SERVIÇOS DE ELETRICIDADE SA","2013",6.65,6.8,0
"3428",648,"LIGHT SERVIÇOS DE ELETRICIDADE SA","2012",10.04,10.83,0
"3429",648,"LIGHT SERVIÇOS DE ELETRICIDADE SA","2011",0,43.85,0
"3430",648,"LIGHT SERVIÇOS DE ELETRICIDADE SA","2010",0,36.84,0
"3431",649,"LOJAS AMERICANAS SA","2017",0,11.07,0
"3432",649,"LOJAS AMERICANAS SA","2016",0,42.64,0
"3433",649,"LOJAS AMERICANAS SA","2015",0,0,0
"3434",649,"LOJAS AMERICANAS SA","2014",0,21.73,0
"3435",649,"LOJAS AMERICANAS SA","2013",0,0,0
"3436",649,"LOJAS AMERICANAS SA","2012",0,0,0
"3437",649,"LOJAS AMERICANAS SA","2011",0,0,0
"3438",649,"LOJAS AMERICANAS SA","2010",0,0,0
"3439",650,"LOJAS HERING SA","2017",0,0,0
"3440",650,"LOJAS HERING SA","2016",0,0,0
"3441",650,"LOJAS HERING SA","2015",0,0,0
"3442",650,"LOJAS HERING SA","2014",0,0,0
"3443",650,"LOJAS HERING SA","2013",25.86,43.02,0
"3444",650,"LOJAS HERING SA","2012",27.31,46.6,0
"3445",650,"LOJAS HERING SA","2011",34.09,47.07,0
"3446",650,"LOJAS HERING SA","2010",36.29,47.11,0
"3447",651,"LOJAS RENNER SA","2017",38.25,46.51,0
"3448",651,"LOJAS RENNER SA","2016",38.25,46.51,0
"3449",651,"LOJAS RENNER SA","2015",40.84,49.23,0
"3450",651,"LOJAS RENNER SA","2014",44.34,49.37,0
"3451",651,"LOJAS RENNER SA","2013",0,26.92,0
"3452",651,"LOJAS RENNER SA","2012",0,23.08,0
"3453",651,"LOJAS RENNER SA","2011",0,0,0
"3454",651,"LOJAS RENNER SA","2010",0,0,0
"3455",652,"TREVISA  INVESTIMENTOS SA","2017",0,0,0
"3456",652,"TREVISA  INVESTIMENTOS SA","2016",0,8.51,0
"3457",652,"TREVISA  INVESTIMENTOS SA","2015",0,0,0
"3458",652,"TREVISA  INVESTIMENTOS SA","2014",0,14.47,0
"3459",652,"TREVISA  INVESTIMENTOS SA","2013",0,0,0
"3460",652,"TREVISA  INVESTIMENTOS SA","2012",0,27.08,0
"3461",652,"TREVISA  INVESTIMENTOS SA","2011",0,30.79,0
"3462",652,"TREVISA  INVESTIMENTOS SA","2010",0,25.85,0
"3463",653,"MANGELS INDUSTRIAL S.A.","2017",0,28.06,0
"3464",653,"MANGELS INDUSTRIAL S.A.","2016",0,21.5,0
"3465",653,"MANGELS INDUSTRIAL S.A.","2013",0,25.11,0
"3466",653,"MANGELS INDUSTRIAL S.A.","2012",0,19.92,0
"3467",653,"MANGELS INDUSTRIAL S.A.","2011",0,20.72,0
"3468",653,"MANGELS INDUSTRIAL S.A.","2010",0,0,0
"3469",654,"MANUFATURA DE  BRINQUEDOS ESTRELA SA","2017",0,0,0
"3470",654,"MANUFATURA DE  BRINQUEDOS ESTRELA SA","2016",0,0,0
"3471",654,"MANUFATURA DE  BRINQUEDOS ESTRELA SA","2015",0,0,0
"3472",654,"MANUFATURA DE  BRINQUEDOS ESTRELA SA","2014",0,0,0
"3473",654,"MANUFATURA DE  BRINQUEDOS ESTRELA SA","2013",0,0,0
"3474",654,"MANUFATURA DE  BRINQUEDOS ESTRELA SA","2012",0,0,0
"3475",654,"MANUFATURA DE  BRINQUEDOS ESTRELA SA","2011",0,0,0
"3476",654,"MANUFATURA DE  BRINQUEDOS ESTRELA SA","2010",0,0,0
"3477",655,"MARCOPOLO SA","2017",0,41.45,0
"3478",655,"MARCOPOLO SA","2016",0,41.4,0
"3479",655,"MARCOPOLO SA","2015",6.49,40.18,0
"3480",655,"MARCOPOLO SA","2014",44.89,0,0
"3481",655,"MARCOPOLO SA","2013",67.51,0,0
"3482",655,"MARCOPOLO SA","2012",56.82,0,0
"3483",655,"MARCOPOLO SA","2011",50.75,0,0
"3484",655,"MARCOPOLO SA","2010",52.34,0,0
"3485",656,"MARISOL SA","2011",0,26.88,0
"3486",656,"MARISOL SA","2010",0,20.7,0
"3487",657,"MERCANTIL DO BR FINC SA CFI","2017",0,16.82,0
"3488",657,"MERCANTIL DO BR FINC SA CFI","2016",0,17.88,0
"3489",657,"MERCANTIL DO BR FINC SA CFI","2014",0,17.97,0
"3490",657,"MERCANTIL DO BR FINC SA CFI","2013",0,25.24,0
"3491",657,"MERCANTIL DO BR FINC SA CFI","2012",0,19.32,0
"3492",657,"MERCANTIL DO BR FINC SA CFI","2011",0,15.37,0
"3493",657,"MERCANTIL DO BR FINC SA CFI","2010",17.24,18.13,0
"3494",658,"MAHLE METAL LEVE S.A.","2017",16.4,19.38,0
"3495",658,"MAHLE METAL LEVE S.A.","2016",21.65,23.79,0
"3496",658,"MAHLE METAL LEVE S.A.","2015",21.59,26.5,0
"3497",658,"MAHLE METAL LEVE S.A.","2014",0,0,0
"3498",658,"MAHLE METAL LEVE S.A.","2013",0,0,0
"3499",658,"MAHLE METAL LEVE S.A.","2012",27.7,31.95,0
"3500",658,"MAHLE METAL LEVE S.A.","2011",31.78,34.98,0
"3501",658,"MAHLE METAL LEVE S.A.","2010",0,0,0
"3502",659,"METALGRAFICA IGUACU SA","2017",0,0,0
"3503",659,"METALGRAFICA IGUACU SA","2016",0,0,0
"3504",659,"METALGRAFICA IGUACU SA","2015",0,0,0
"3505",659,"METALGRAFICA IGUACU SA","2014",0,0,0
"3506",659,"METALGRAFICA IGUACU SA","2013",0,0,0
"3507",659,"METALGRAFICA IGUACU SA","2012",0,0,0
"3508",659,"METALGRAFICA IGUACU SA","2011",0,0,0
"3509",659,"METALGRAFICA IGUACU SA","2010",0,0,0
"3510",660,"METALURGICA DUQUE SA - EM RECUPERAÇÃO JUDICIAL","2012",0,0,0
"3511",661,"METALURGICA GERDAU SA","2017",0,0,0
"3512",661,"METALURGICA GERDAU SA","2016",0,0,0
"3513",661,"METALURGICA GERDAU SA","2015",0,0,0
"3514",661,"METALURGICA GERDAU SA","2014",0,0,0
"3515",661,"METALURGICA GERDAU SA","2013",0,0,0
"3516",661,"METALURGICA GERDAU SA","2012",0,11.68,0
"3517",661,"METALURGICA GERDAU SA","2011",0,0,0
"3518",661,"METALURGICA GERDAU SA","2010",0,0,0
"3519",662,"JEREISSATI PARTICIPAÇÕES S/A","2017",0,0,0
